ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDPCPO24N000000090","장소","공원","1030234","개웅소공원",,,"50705","지역근린공원","1153010700103450038","서울특별시","구로구","개봉동",,"345-38","1153010700","1153076000",,,,"126.854612944239","37.4880832714529","다사429434","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000091","장소","공원","1030236","개포은행나무공원",,,"50705","지역근린공원","1168010300112200000","서울특별시","강남구","개포동",,"1220","1168010300","1168069000","116804166053.0","개포로20길","48","127.049041614385","37.4761829180925","다사601419","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000092","장소","공원","1030237","갯마을어린이공원",,,"50705","지역근린공원","2820011000106640003","인천광역시","남동구","논현동",,"664-3","2820011000","2820069000",,,,"126.73508087817","37.4034035592773","다사323340","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000093","장소","공원","1030238","갱이어린이공원",,,"50705","지역근린공원","3011011400105680009","대전광역시","동구","가양동",,"568-9","3011011400","3011062000",,,,"127.442078241447","36.3389540971362","다바948157","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000094","장소","공원","1030240","거여어린이공원",,,"50706","어린이놀이터","1171011300105930001","서울특별시","송파구","거여동",,"593-1","1171011300","1171053100",,,,"127.142739161421","37.4927224361548","다사684437","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000095","장소","공원","1030244","검암습지생태공원",,,"50705","지역근린공원","4717036029100550005","경상북도","안동시","남후면","단호리","55-5","4717036029","4717036000","471703307041.0","풍산단호로","835-12","128.63131318749","36.5520957030285","마바012399","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000096","장소","공원","1030245","검포마을공원",,,"50705","지역근린공원","4882042022113420001","경상남도","고성군","동해면","양촌리","1342-1","4882042022","4882042000",,,,"128.442700650433","35.0455013425268","라라859726","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000097","장소","공원","1030247","겨루공원",,,"50705","지역근린공원","3171025622102070000","울산광역시","울주군","온양읍","대안리","207","3171025622","3171025600",,,,"129.286039020354","35.4057593140289","마마621136","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000098","장소","공원","1030251","계리어린이공원",,,"50705","지역근린공원","1165010200103250000","서울특별시","서초구","양재동",,"325","1165010200","1165065200",,,,"127.040487044833","37.4696349956788","다사593412","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000099","장소","공원","1030252","계백공원",,,"50705","지역근린공원","4476025028200150001","충청남도","부여군","부여읍","동남리","산15-1","4476025028","4476025000","447603000095.0","계백로","334-27","126.919736591062","36.277585269101","다바478090","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000100","장소","공원","1030258","고드마바르미공원",,,"50705","지역근린공원","4377037021108810005","충청북도","음성군","감곡면","오향리","881-5","4377037021","4377037000",,,,"127.6404599953","37.1140537920583","라사124017","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000101","장소","공원","1030265","고리울가로공원",,,"50705","지역근린공원","4119610500103240006","경기도","부천시 오정구","고강동",,"324-6","4119610500","4119654000",,,,"126.824849452747","37.5272665878465","다사403477","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000102","장소","공원","1030267","고막소공원",,,"50705","지역근린공원","4686033022106310001","전라남도","함평군","학교면","고막리","631-1","4686033022","4686033000",,,,"126.577445040037","35.0343216890318","다라158714","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000103","장소","공원","1030272","고바우상록공원",,,"50705","지역근린공원","4681033022106180018","전라남도","강진군","대구면","사당리","618-18","4681033022","4681033000","468103017036.0","청자로","1606","126.787695964228","34.512805279609","다라346134","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000104","장소","공원","1030285","고운하늘공원",,,"50705","지역근린공원","4719012800105480000","경상북도","구미시","옥계동",,"548","4719012800","4719069000",,,,"128.416795537929","36.1481681891544","라마824949","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000105","장소","공원","1030286","고인돌공원",,,"50705","지역근린공원","4882034021108170000","경상남도","고성군","상리면","척번정리","817","4882034021","4882034000",,,,"128.189688347681","34.99733202771","라라629671","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000106","장소","공원","1030287","고인돌공원",,,"50705","지역근린공원","4418041025103370003","충청남도","보령시","주교면","관창리","337-3","4418041025","4418041000",,,,"126.579127686695","36.3855401884012","다바174212","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000107","장소","공원","1030288","고인체육공원",,,"50705","지역근린공원","5219045025104390000","전북특별자치도","남원시","아영면","청계리","439","5219045025","5219045000","521904613039.0","고인청계길","67","127.606510227988","35.506469016881","라마096234","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000108","장소","공원","1030289","고촌어린이공원",,,"50705","지역근린공원","4157025324110710000","경기도","김포시","고촌읍","신곡리","1071","4157025324","4157025300",,,,"126.770969739735","37.6020358300727","다사356560","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000109","장소","공원","1030290","고촌제1근린공원",,,"50705","지역근린공원","4157025324112810000","경기도","김포시","고촌읍","신곡리","1281","4157025324","4157025300","415703209076.0","신기신동로","8","126.772074196025","37.6071836644606","다사357566","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000110","장소","공원","1030295","고한읍민체육공원",,,"50705","지역근린공원","5177025321202140010","강원특별자치도","정선군","고한읍","고한리","산214-10","5177025321","5177025300","517703222015.0","함백산로","1277","128.898946017878","37.1737197040222","마사241092","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000111","장소","공원","1030298","고흥유자공원",,,"50705","지역근린공원","4677031026100260000","전라남도","고흥군","풍양면","한동리","26","4677031026","4677031000",,,,"127.236015981057","34.5752633786737","다라757201","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000112","장소","공원","1030299","곰도리공원",,,"50705","지역근린공원","5111012400106470005","강원특별자치도","춘천시","석사동",,"647-5","5111012400","5111065000",,,,"127.741219362855","37.8598592379912","라사212844","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000113","장소","공원","1030300","곰돌이어린이공원",,,"50705","지역근린공원","1174010200103070000","서울특별시","강동구","고덕동",,"307","1174010200","1174055000","117404172031.0","고덕로61길","34","127.154983752581","37.5561724770967","다사695508","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000114","장소","공원","1030301","공룡공원",,,"50705","지역근린공원","4127310300114960000","경기도","안산시 단원구","신길동",,"1496","4127310300","4127356500",,,,"126.779265564462","37.3365043099225","다사361266","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000115","장소","공원","1030302","공룡어린이공원",,,"50705","지역근린공원","4115011000103620170","경기도","의정부시","가능동",,"362-170","4115011000","4115059500",,,,"127.033591500272","37.7536316243794","다사589727","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000116","장소","공원","1030304","공릉동마을마당공원",,,"50705","지역근린공원","1135010300107580003","서울특별시","노원구","공릉동",,"758-3","1135010300","1135060000",,,,"127.084860766779","37.6252731951102","다사633585","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000117","장소","공원","1030305","공명선거공원",,,"50705","지역근린공원","3120010300108380031","울산광역시","북구","매곡동",,"838-31","3120010300","3120051000","312003000103.0","매곡로","483","129.375207049388","35.6675684151551","마마697428","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000118","장소","공원","1030306","공명선거소공원",,,"50705","지역근린공원","4715011900117740001","경상북도","김천시","양천동",,"1774-1","4715011900","4715056500","471504718789.0","조운들길","50-7","128.117920600945","36.0982579897307","라마556892","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000119","장소","공원","1030307","공수물공원",,,"50705","지역근린공원","2641010900102550008","부산광역시","금정구","부곡동",,"255-8","2641010900","2641058000",,,,"129.092120252851","35.2315795403407","마라448940","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000120","장소","공원","1030315","과수원어린이공원",,,"50705","지역근린공원","4113510600101030000","경기도","성남시 분당구","이매동",,"103","4113510600","4113560000",,,,"127.126021268754","37.4024834373728","다사669337","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000121","장소","공원","1030316","과학꿈나무공원",,,"50705","지역근린공원","5111011200107750000","강원특별자치도","춘천시","효자동",,"775","5111011200","5111063000",,,,"127.740017512157","37.8727933088093","라사211859","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000122","장소","공원","1030324","곽남공원",,,"50705","지역근린공원","3111011500100080008","울산광역시","중구","남외동",,"8-8","3111011500","3111062000",,,,"129.341611084852","35.5752869249215","마마668325","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000123","장소","공원","1030337","광복동이공원",,,"50705","지역근린공원","4374525030105330002","충청북도","증평군","증평읍","초중리","533-2","4374525030","4374525000",,,,"127.568849544634","36.7746874325432","라바061640","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000124","장소","공원","1030341","광주학생독립운동기념공원",,,"50705","지역근린공원","2917010300101440000","광주광역시","북구","누문동",,"144","2917010300","2917055500","291704286126.0","독립로237번길","33","126.908886477447","35.1529783895145","다라461843","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000125","장소","공원","1030345","괴목공원",,,"50705","지역근린공원","4311133028200320001","충청북도","청주시 상당구","가덕면","계산리","산32-1","4311133028","4311133000",,,,"127.568948144415","36.5353726714953","라바061375","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000126","장소","공원","1030346","교래리소공원",,,"50705","지역근린공원","5011025929102800004","제주특별자치도","제주시","조천읍","교래리","280-4","5011025929","5011025900",,,,"126.673993635053","33.4272863567637","다나232931","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000127","장소","공원","1030347","교현4호어린이공원",,,"50705","지역근린공원","4313010500110380000","충청북도","충주시","교현동",,"1038","4313010500","4313053500","431304514192.0","남산9길","25","127.945625470613","36.9660980307289","라바396853","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000128","장소","공원","1030348","교현6호어린이공원",,,"50705","지역근린공원","4313010500113410000","충청북도","충주시","교현동",,"1341","4313010500","4313054000","431304515385.0","칠금18길","20","127.924213826508","36.9840027029753","라바377873","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000129","장소","공원","1030349","구남모루소공원",,,"50705","지역근린공원","5013025327136450000","제주특별자치도","서귀포시","남원읍","위미리","3645","5013025327","5013025300",,,,"126.65539658116","33.2996612965609","다나213790","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000130","장소","공원","1030353","구림체육공원",,,"50705","지역근린공원","4683036028102530002","전라남도","영암군","군서면","동구림리","253-2","4683036028","4683036000",,,,"126.625401763808","34.763136160364","다라199413","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000131","장소","공원","1030358","구봉공원",,,"50705","지역근린공원","4773025025102860000","경상북도","의성군","의성읍","도서리","286","4773025025","4773025000",,,,"128.69209428267","36.3478179016094","마바069173","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000000132","장소","공원","1030363","구운공원",,,"50705","지역근린공원","4111313200105010000","경기도","수원시 권선구","구운동",,"501","4111313200","4111365000","411134325069.0","구운로14번길","42","126.975961171223","37.2789569222686","다사535201","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
